parent_type,parent_id,parent_relation_type,member_sequence,member_role,referenced_type,referenced_id,reason
relation,11625852,route,455,,way,1196272078,absent_entity
relation,11625852,route,456,,way,1196272081,absent_entity
relation,11625852,route,457,,way,1196272082,absent_entity
relation,11625852,route,458,,way,1196267689,absent_entity
relation,11625852,route,459,,way,1196267690,absent_entity
relation,11625852,route,460,,way,1196267674,absent_entity
relation,11625852,route,461,,way,1196267675,absent_entity
relation,11625852,route,462,,way,1196267670,absent_entity
relation,11625852,route,463,,way,1196267671,absent_entity
relation,11625852,route,464,,way,1196267666,absent_entity
relation,11625852,route,465,,way,1196267667,absent_entity
relation,11625852,route,466,,way,1196267662,absent_entity
relation,11625852,route,467,,way,1196267663,absent_entity
relation,11625852,route,468,,way,1196267658,absent_entity
relation,11625852,route,469,,way,1196267659,absent_entity
relation,11625852,route,470,,way,1196267654,absent_entity
relation,11625852,route,471,,way,1209364266,absent_entity
relation,11625852,route,472,,way,1209364265,absent_entity
relation,11625852,route,473,,way,1196267655,absent_entity
relation,11625852,route,474,,way,1196267650,absent_entity
relation,11625852,route,475,,way,1196267651,absent_entity
relation,11625852,route,476,,way,1196046055,absent_entity
relation,11625852,route,477,,way,1196046058,absent_entity
relation,11625852,route,478,,way,1196046051,absent_entity
relation,11625852,route,479,,way,1196046052,absent_entity
relation,11625852,route,480,,way,1196046047,absent_entity
relation,11625852,route,481,,way,1196046048,absent_entity
relation,11625852,route,482,,way,1196046045,absent_entity
relation,11625852,route,483,,way,1196046046,absent_entity
relation,11625852,route,484,,way,1196046041,absent_entity
relation,11625852,route,485,,way,1196046042,absent_entity
relation,11625852,route,486,,way,1196046035,absent_entity
relation,11625852,route,487,,way,1196046036,absent_entity
relation,11625852,route,488,,way,1196046031,absent_entity
relation,11625852,route,489,,way,1196046032,absent_entity
relation,11625852,route,490,,way,1196046029,absent_entity
relation,11625852,route,491,,way,1196046030,absent_entity
relation,11625852,route,492,,way,1196046023,absent_entity
relation,11625852,route,493,,way,1196046024,absent_entity
relation,11625852,route,494,,way,1196046021,absent_entity
relation,11625852,route,495,,way,1196046022,absent_entity
relation,11625852,route,496,,way,1196046014,absent_entity
relation,11625852,route,497,,way,1196046015,absent_entity
relation,11625852,route,498,,way,1196046010,absent_entity
relation,11625852,route,499,,way,1196046011,absent_entity
relation,11625852,route,500,,way,1196046005,absent_entity
relation,11625852,route,501,,way,1196046006,absent_entity
relation,11625852,route,502,,way,1196046001,absent_entity
relation,11625852,route,503,,way,1196046002,absent_entity
relation,11625852,route,504,,way,1196045981,absent_entity
relation,11625852,route,505,,way,1196045983,absent_entity
relation,11625852,route,506,,way,1196045974,absent_entity
relation,11625852,route,507,,way,1196045980,absent_entity
relation,11625852,route,508,,way,1196045979,absent_entity
relation,11625852,route,509,,way,1196045975,absent_entity
relation,11625852,route,510,,way,1196045969,absent_entity
relation,11625852,route,511,,way,1196045970,absent_entity
relation,11625852,route,512,,way,1196045954,absent_entity
relation,11625852,route,513,,way,1196045964,absent_entity
relation,11625852,route,514,,way,1196045963,absent_entity
relation,11625852,route,515,,way,1196045955,absent_entity
relation,11625852,route,516,,way,1196045947,absent_entity
relation,11625852,route,517,,way,1196045950,absent_entity
relation,11625852,route,518,,way,1196045943,absent_entity
relation,11625852,route,519,,way,1196045946,absent_entity
relation,11625852,route,520,,way,1196038756,absent_entity
relation,11625852,route,521,,way,1196038757,absent_entity
relation,11625852,route,522,,way,1196038751,absent_entity
relation,11625852,route,523,,way,1196038754,absent_entity
relation,11625852,route,524,,way,1196038747,absent_entity
relation,11625852,route,525,,way,1196038748,absent_entity
relation,11625852,route,526,,way,1196038742,absent_entity
relation,11625852,route,527,,way,1196038743,absent_entity
relation,11625852,route,528,,way,1196038734,absent_entity
relation,11625852,route,529,,way,1196038741,absent_entity
relation,11625852,route,530,,way,1196038738,absent_entity
relation,11625852,route,531,,way,1196038735,absent_entity
relation,11625852,route,532,,way,1196038730,absent_entity
relation,11625852,route,533,,way,1196038731,absent_entity
relation,11625852,route,534,,way,1196038726,absent_entity
relation,11625852,route,535,,way,1196038727,absent_entity
relation,11625852,route,536,,way,1196038721,absent_entity
relation,11625852,route,537,,way,1196038722,absent_entity
relation,11625852,route,538,,way,1196038716,absent_entity
relation,11625852,route,539,,way,1196038717,absent_entity
relation,11625852,route,540,,way,1196038712,absent_entity
relation,11625852,route,541,,way,1196038713,absent_entity
relation,11625852,route,542,,way,1196038707,absent_entity
relation,11625852,route,543,,way,1196038708,absent_entity
relation,11625852,route,544,,way,1196038703,absent_entity
relation,11625852,route,545,,way,1196038704,absent_entity
relation,11625852,route,546,,way,1196038697,absent_entity
relation,11625852,route,547,,way,1196038700,absent_entity
relation,11625852,route,548,,way,1196038693,absent_entity
relation,11625852,route,549,,way,1196038696,absent_entity
relation,11625852,route,550,,way,1196038688,absent_entity
relation,11625852,route,551,,way,1196038689,absent_entity
relation,11625852,route,552,,way,1196038684,absent_entity
relation,11625852,route,553,,way,1196038685,absent_entity
relation,11625852,route,554,,way,1196038682,absent_entity
relation,11625852,route,555,,way,1196038683,absent_entity
relation,11625852,route,556,,way,1196038676,absent_entity
relation,11625852,route,557,,way,1196038677,absent_entity
relation,11625852,route,558,,way,1196038672,absent_entity
relation,11625852,route,559,,way,1196038673,absent_entity
relation,11625852,route,560,,way,1196038668,absent_entity
relation,11625852,route,561,,way,1196038669,absent_entity
relation,11625852,route,562,,way,1196038648,absent_entity
relation,11625852,route,563,,way,1196038649,absent_entity
relation,11625852,route,564,,way,1196038652,absent_entity
relation,11625852,route,565,,way,1196038653,absent_entity
relation,11625852,route,566,,way,1196038664,absent_entity
relation,11625852,route,567,,way,1196038665,absent_entity
relation,11625852,route,568,,way,1196028376,absent_entity
relation,11625852,route,569,,way,1296556825,absent_entity
relation,11625852,route,570,,way,1196038662,absent_entity
relation,11625852,route,571,,way,1196038661,absent_entity
relation,11625852,route,572,,way,1296556821,absent_entity
relation,11625852,route,573,,way,1196038657,absent_entity
relation,11625852,route,574,,way,1196038656,absent_entity
relation,11625852,route,575,,way,1196028381,absent_entity
relation,11625852,route,576,,way,1196028380,absent_entity
relation,11625852,route,577,,way,1196028377,absent_entity
relation,11625852,route,578,,way,1196028374,absent_entity
relation,11625852,route,579,,way,1196028375,absent_entity
relation,11625852,route,580,,way,1196028356,absent_entity
relation,11625852,route,581,,way,1196028357,absent_entity
relation,11625852,route,582,,way,1196028332,absent_entity
relation,11625852,route,583,,way,1196028350,absent_entity
relation,11625852,route,584,,way,1196028349,absent_entity
relation,11625852,route,585,,way,1196028347,absent_entity
relation,11625852,route,586,,way,1196028346,absent_entity
relation,11625852,route,587,,way,1196028343,absent_entity
relation,11625852,route,588,,way,1196028342,absent_entity
relation,11625852,route,589,,way,1196028339,absent_entity
relation,11625852,route,590,,way,1196028338,absent_entity
relation,11625852,route,591,,way,1196028333,absent_entity
relation,11625852,route,592,,way,1196023148,absent_entity
relation,11625852,route,593,,way,1196023149,absent_entity
relation,11625852,route,594,,way,1196023152,absent_entity
relation,11625852,route,595,,way,1196023153,absent_entity
relation,11625852,route,596,,way,1196020963,absent_entity
relation,11625852,route,597,,way,1196020964,absent_entity
relation,11625852,route,598,,way,1196020959,absent_entity
relation,11625852,route,599,,way,1196020960,absent_entity
relation,11625852,route,600,,way,1196020955,absent_entity
relation,11625852,route,601,,way,1196020956,absent_entity
relation,11625852,route,602,,way,1196020951,absent_entity
relation,11625852,route,603,,way,1196020952,absent_entity
relation,11625852,route,604,,way,1196020947,absent_entity
relation,11625852,route,605,,way,1196020948,absent_entity
relation,11625852,route,606,,way,1196020934,absent_entity
relation,11625852,route,607,,way,1196020935,absent_entity
relation,11625852,route,608,,way,1196020930,absent_entity
relation,11625852,route,609,,way,1196020931,absent_entity
relation,11625852,route,610,,way,1196020926,absent_entity
relation,11625852,route,611,,way,1196020927,absent_entity
relation,11625852,route,612,,way,1196020918,absent_entity
relation,11625852,route,613,,way,1196020923,absent_entity
relation,11625852,route,614,,way,1196020922,absent_entity
relation,11625852,route,615,,way,1196020919,absent_entity
relation,11625852,route,616,,way,1196020914,absent_entity
relation,11625852,route,617,,way,1196020915,absent_entity
relation,11625852,route,618,,way,1196020910,absent_entity
relation,11625852,route,619,,way,1196020911,absent_entity
relation,11625852,route,620,,way,1196020906,absent_entity
relation,11625852,route,621,,way,1196020907,absent_entity
relation,11625852,route,622,,way,1196020902,absent_entity
relation,11625852,route,623,,way,1196020903,absent_entity
relation,11625852,route,624,,way,1426027463,absent_entity
relation,11625852,route,625,,way,1426027462,absent_entity
relation,11625852,route,626,,way,1196015113,absent_entity
relation,11625852,route,627,,way,1196015114,absent_entity
relation,11625852,route,628,,way,1196013981,absent_entity
relation,11625852,route,629,,way,1196013984,absent_entity
relation,11625852,route,630,,way,1196013983,absent_entity
relation,11625852,route,631,,way,1196013982,absent_entity
relation,11625852,route,632,,way,1330244220,absent_entity
relation,11625852,route,633,,way,1330244221,absent_entity
relation,11625852,route,634,,way,1196013975,absent_entity
relation,11625852,route,635,,way,1196013976,absent_entity
relation,11625852,route,636,,way,1196007858,absent_entity
relation,11625852,route,637,,way,1196007859,absent_entity
relation,11625852,route,638,,way,1196007854,absent_entity
relation,11625852,route,639,,way,1196007855,absent_entity
relation,11625852,route,640,,way,1196007850,absent_entity
relation,11625852,route,641,,way,1196007851,absent_entity
relation,11625852,route,642,,way,1196007846,absent_entity
relation,11625852,route,643,,way,1196007847,absent_entity
relation,11625852,route,644,,way,1196007844,absent_entity
relation,11625852,route,645,,way,1196007845,absent_entity
relation,11625852,route,646,,way,1196007838,absent_entity
relation,11625852,route,647,,way,1196007839,absent_entity
relation,11625852,route,648,,way,1196007834,absent_entity
relation,11625852,route,649,,way,1196007835,absent_entity
relation,11625852,route,650,,way,1196007830,absent_entity
relation,11625852,route,651,,way,1196007831,absent_entity
relation,11625852,route,652,,way,1196007827,absent_entity
relation,11625852,route,653,,way,1196007828,absent_entity
relation,11625852,route,654,,way,1196004940,absent_entity
relation,11625852,route,655,,way,1240721099,absent_entity
relation,11625852,route,656,,way,1240721100,absent_entity
relation,11625852,route,657,,way,1285840243,absent_entity
relation,11625852,route,658,,way,1540242505,absent_entity
relation,11625852,route,659,,way,1540242504,absent_entity
relation,11625852,route,660,,way,1285840244,absent_entity
relation,11625852,route,661,,way,1196013988,absent_entity
relation,11625852,route,662,,way,1285840236,absent_entity
relation,11625852,route,663,,way,1285840237,absent_entity
relation,11625852,route,664,,way,1285840238,absent_entity
relation,11625852,route,665,,way,1285840235,absent_entity
relation,11625852,route,666,,way,1285840227,absent_entity
relation,11625852,route,667,,way,1285840226,absent_entity
relation,11625852,route,668,,way,1285840208,absent_entity
relation,11625852,route,669,,way,1285840207,absent_entity
relation,11625852,route,670,,way,1285840203,absent_entity
relation,11625852,route,671,,way,1285840212,absent_entity
relation,11625852,route,672,,way,1285840231,absent_entity
relation,11625852,route,673,,way,1285840230,absent_entity
relation,11625852,route,674,,way,1285840213,absent_entity
relation,11625852,route,675,,way,1285840218,absent_entity
relation,11625852,route,676,,way,1285840219,absent_entity
relation,11625852,route,677,,way,1285840222,absent_entity
relation,11625852,route,678,,way,1285840223,absent_entity
relation,11625852,route,679,,way,1285840202,absent_entity
relation,11625852,route,680,,way,1285840199,absent_entity
relation,11625852,route,681,,way,1285840198,absent_entity
relation,11625852,route,682,,way,1285840197,absent_entity
relation,11625852,route,683,,way,1285840194,absent_entity
relation,11625852,route,684,,way,1285840192,absent_entity
relation,11625852,route,685,,way,1285840191,absent_entity
relation,11625852,route,686,,way,1285840189,absent_entity
relation,11625852,route,687,,way,1285840188,absent_entity
relation,11625852,route,688,,way,847410252,absent_entity
relation,11625852,route,689,,way,847410251,absent_entity
relation,11625852,route,690,,way,1330250221,absent_entity
relation,11625852,route,691,,way,1330250220,absent_entity
relation,11625852,route,692,,way,1330250217,absent_entity
relation,11625852,route,693,,way,1330250226,absent_entity
relation,11625852,route,694,,way,1330250227,absent_entity
relation,11625852,route,695,,way,1540249393,absent_entity
relation,11625852,route,696,,way,1540249394,absent_entity
relation,11625852,route,697,,way,1330250238,absent_entity
relation,11625852,route,698,,way,1330250239,absent_entity
relation,11625852,route,699,,way,1330250242,absent_entity
relation,11625852,route,700,,way,1330250243,absent_entity
relation,11625852,route,701,,way,1330250246,absent_entity
relation,11625852,route,702,,way,1330250247,absent_entity
relation,11625852,route,703,,way,1330250250,absent_entity
relation,11625852,route,704,,way,1330250251,absent_entity
relation,11625852,route,705,,way,1330250216,absent_entity
relation,11625852,route,706,,way,1330250253,absent_entity
relation,11625852,route,707,,way,1338322047,absent_entity
relation,11625852,route,708,,way,1330250232,absent_entity
relation,11625852,route,709,,way,847410253,absent_entity
relation,11625852,route,710,,way,1426027473,absent_entity
relation,11625852,route,711,,way,1426027472,absent_entity
relation,11625852,route,712,,way,1426027469,absent_entity
relation,11625852,route,713,,way,1426027468,absent_entity
relation,11625852,route,714,,way,1540249397,absent_entity
relation,11625852,route,715,,way,1540249398,absent_entity
relation,11625852,route,716,,way,847410254,absent_entity
relation,11625852,route,717,,way,847410255,absent_entity
relation,11625852,route,718,,way,1338322043,absent_entity
relation,11625852,route,719,,way,1338322044,absent_entity
relation,11625852,route,720,,way,847410256,absent_entity
relation,11625852,route,721,,way,1381338954,absent_entity
relation,11625852,route,722,,way,1381338953,absent_entity
relation,11625852,route,723,,way,847410257,absent_entity
relation,11625852,route,724,,way,1381337762,absent_entity
relation,11625852,route,725,,way,1381337763,absent_entity
relation,11625852,route,726,,way,1381337764,absent_entity
relation,11625852,route,727,,way,1381337765,absent_entity
relation,11625852,route,728,,way,1338322039,absent_entity
relation,11625852,route,729,,way,1426027465,absent_entity
relation,11625852,route,730,,way,1426027464,absent_entity
relation,11625852,route,731,,way,1338322040,absent_entity
relation,11625852,route,732,,way,847410258,absent_entity
relation,11625852,route,733,,way,1426027445,absent_entity
relation,11625852,route,734,,way,1426027442,absent_entity
relation,11625852,route,735,,way,1426027446,absent_entity
relation,11625852,route,736,,way,1426027441,absent_entity
relation,11625852,route,737,,way,1426027451,absent_entity
relation,11625852,route,738,,way,1426027450,absent_entity
relation,11625852,route,739,,way,1426027455,absent_entity
relation,11625852,route,740,,way,1426027454,absent_entity
relation,11625852,route,741,,way,1423358345,absent_entity
relation,11625852,route,742,,way,1423358344,absent_entity
relation,11625852,route,743,,way,1423358340,absent_entity
relation,11625852,route,744,,way,1423358348,absent_entity
relation,11625852,route,745,,way,1423358349,absent_entity
relation,11625852,route,746,,way,1423358350,absent_entity
relation,11625852,route,747,,way,1423358351,absent_entity
relation,11625852,route,748,,way,1338322051,absent_entity
relation,11625852,route,749,,way,1352003953,absent_entity
relation,11625852,route,750,,way,1338322054,absent_entity
relation,11625852,route,751,,way,1352003955,absent_entity
relation,11625852,route,752,,way,1352003958,absent_entity
relation,11625852,route,753,,way,1352003984,absent_entity
relation,11625852,route,754,,way,1352003983,absent_entity
relation,11625852,route,755,,way,1352003959,absent_entity
relation,11625852,route,756,,way,1352003964,absent_entity
relation,11625852,route,757,,way,1352003965,absent_entity
relation,11625852,route,758,,way,1352003966,absent_entity
relation,11625852,route,759,,way,1352003967,absent_entity
relation,11625852,route,760,,way,1352003970,absent_entity
relation,11625852,route,761,,way,1352003971,absent_entity
relation,11625852,route,762,,way,1352003976,absent_entity
relation,11625852,route,763,,way,1352003977,absent_entity
relation,11625852,route,764,,way,1352003978,absent_entity
relation,11625852,route,765,,way,1352003979,absent_entity
relation,11625852,route,766,,way,1424640699,absent_entity
relation,11625852,route,767,,way,1424640700,absent_entity
relation,11625852,route,768,,way,1424640701,absent_entity
relation,11625852,route,769,,way,1424640702,absent_entity
relation,11625852,route,770,,way,1424642966,absent_entity
relation,11625852,route,771,,way,1424642967,absent_entity
relation,11625852,route,772,,way,1424833502,absent_entity
relation,11625852,route,773,,way,1424833503,absent_entity
relation,11625852,route,774,,way,1424833508,absent_entity
relation,11625852,route,775,,way,1424833509,absent_entity
relation,11625852,route,776,,way,1424833512,absent_entity
relation,11625852,route,777,,way,1424833513,absent_entity
relation,11625852,route,778,,way,847410260,absent_entity
relation,11625852,route,779,,way,1381330517,absent_entity
relation,11625852,route,780,,way,1381330516,absent_entity
relation,11625852,route,781,,way,1349704696,absent_entity
relation,11625852,route,782,,way,1349704693,absent_entity
relation,11625852,route,783,,way,1349704692,absent_entity
relation,11625852,route,784,,way,1349704691,absent_entity
relation,11625852,route,785,,way,1349704688,absent_entity
relation,11625852,route,786,,way,1349704687,absent_entity
relation,11625852,route,787,,way,1349704682,absent_entity
relation,11625852,route,788,,way,1349704681,absent_entity
relation,11625852,route,789,,way,1349704680,absent_entity
relation,11625852,route,790,,way,1349704679,absent_entity
relation,11625852,route,791,,way,1349704676,absent_entity
relation,11625852,route,792,,way,1349704675,absent_entity
relation,11625852,route,793,,way,1349704672,absent_entity
relation,11625852,route,794,,way,1349704671,absent_entity
relation,11625852,route,795,,way,1349704666,absent_entity
relation,11625852,route,796,,way,1349704665,absent_entity
relation,11625852,route,797,,way,1349704662,absent_entity
relation,11625852,route,798,,way,1349704661,absent_entity
relation,11625852,route,799,,way,1349704658,absent_entity
relation,11625852,route,800,,way,1349704657,absent_entity
relation,11625852,route,801,,way,1349704655,absent_entity
relation,11625852,route,802,,way,1349704654,absent_entity
relation,11625852,route,803,,way,1349704651,absent_entity
relation,11625852,route,804,,way,1349704649,absent_entity
relation,11625852,route,805,,way,1349704647,absent_entity
relation,11625852,route,806,,way,1426013562,absent_entity
relation,11625852,route,807,,way,1349704644,absent_entity
relation,11625852,route,808,,way,1426013560,absent_entity
relation,11625852,route,809,,way,1349704641,absent_entity
relation,11625852,route,810,,way,1349704640,absent_entity
relation,11625852,route,811,,way,1349704639,absent_entity
relation,11625852,route,812,,way,1349704638,absent_entity
relation,11625852,route,813,,way,1349704633,absent_entity
relation,11625852,route,814,,way,1349704632,absent_entity
relation,11625852,route,815,,way,1349704629,absent_entity
relation,11625852,route,816,,way,1349704628,absent_entity
relation,11625852,route,817,,way,1349704625,absent_entity
relation,11625852,route,818,,way,1349704624,absent_entity
relation,11625852,route,819,,way,1349704621,absent_entity
relation,11625852,route,820,,way,1349704620,absent_entity
relation,11625852,route,821,,way,1349704602,absent_entity
relation,11625852,route,822,,way,1349704606,absent_entity
relation,11625852,route,823,,way,1349704607,absent_entity
relation,11625852,route,824,,way,1349704601,absent_entity
relation,11625852,route,825,,way,1349704603,absent_entity
relation,11625852,route,826,,way,1349704608,absent_entity
relation,11625852,route,827,,way,1349704605,absent_entity
relation,11625852,route,828,,way,1349704604,absent_entity
relation,11625852,route,829,,way,1349704622,absent_entity
relation,11625852,route,830,,way,1349704623,absent_entity
relation,11625852,route,831,,way,1349704626,absent_entity
relation,11625852,route,832,,way,1349704627,absent_entity
relation,11625852,route,833,,way,1349704630,absent_entity
relation,11625852,route,834,,way,1349704631,absent_entity
relation,11625852,route,835,,way,1349704634,absent_entity
relation,11625852,route,836,,way,1349704635,absent_entity
relation,11625852,route,837,,way,1349704636,absent_entity
relation,11625852,route,838,,way,1349704637,absent_entity
relation,11625852,route,839,,way,1349704642,absent_entity
relation,11625852,route,840,,way,1349704643,absent_entity
relation,11625852,route,841,,way,1349704645,absent_entity
relation,11625852,route,842,,way,1426013559,absent_entity
relation,11625852,route,843,,way,1426013561,absent_entity
relation,11625852,route,844,,way,1349704646,absent_entity
relation,11625852,route,845,,way,1349704648,absent_entity
relation,11625852,route,846,,way,1349704650,absent_entity
relation,11625852,route,847,,way,1349704652,absent_entity
relation,11625852,route,848,,way,1349704653,absent_entity
relation,11625852,route,849,,way,1349704659,absent_entity
relation,11625852,route,850,,way,1349704660,absent_entity
relation,11625852,route,851,,way,1349704663,absent_entity
relation,11625852,route,852,,way,1349704664,absent_entity
relation,11625852,route,853,,way,1349704667,absent_entity
relation,11625852,route,854,,way,1349704668,absent_entity
relation,11625852,route,855,,way,1349704669,absent_entity
relation,11625852,route,856,,way,1349704670,absent_entity
relation,11625852,route,857,,way,1349704673,absent_entity
relation,11625852,route,858,,way,1349704674,absent_entity
relation,11625852,route,859,,way,1349704677,absent_entity
relation,11625852,route,860,,way,1349704678,absent_entity
relation,11625852,route,861,,way,1349704683,absent_entity
relation,11625852,route,862,,way,1349704684,absent_entity
relation,11625852,route,863,,way,1349704685,absent_entity
relation,11625852,route,864,,way,1349704686,absent_entity
relation,11625852,route,865,,way,1349704689,absent_entity
relation,11625852,route,866,,way,1349704690,absent_entity
relation,11625852,route,867,,way,1349704694,absent_entity
relation,11625852,route,868,,way,1349704695,absent_entity
relation,11625852,route,869,,way,1381330514,absent_entity
relation,11625852,route,870,,way,1381330515,absent_entity
relation,11625852,route,871,,way,847457234,absent_entity
relation,11625852,route,872,,way,1424833511,absent_entity
relation,11625852,route,873,,way,1424833510,absent_entity
relation,11625852,route,874,,way,1424833507,absent_entity
relation,11625852,route,875,,way,1424833506,absent_entity
relation,11625852,route,876,,way,1424833505,absent_entity
relation,11625852,route,877,,way,1424833504,absent_entity
relation,11625852,route,878,,way,1424642969,absent_entity
relation,11625852,route,879,,way,1424642968,absent_entity
relation,11625852,route,880,,way,1424640704,absent_entity
relation,11625852,route,881,,way,1424640703,absent_entity
relation,11625852,route,882,,way,1424640698,absent_entity
relation,11625852,route,883,,way,1424640697,absent_entity
relation,11625852,route,884,,way,1352003981,absent_entity
relation,11625852,route,885,,way,1352003980,absent_entity
relation,11625852,route,886,,way,1352003975,absent_entity
relation,11625852,route,887,,way,1352003974,absent_entity
relation,11625852,route,888,,way,1352003973,absent_entity
relation,11625852,route,889,,way,1352003972,absent_entity
relation,11625852,route,890,,way,1352003969,absent_entity
relation,11625852,route,891,,way,1352003968,absent_entity
relation,11625852,route,892,,way,1352003963,absent_entity
relation,11625852,route,893,,way,1352003962,absent_entity
relation,11625852,route,894,,way,1352003961,absent_entity
relation,11625852,route,895,,way,1352003985,absent_entity
relation,11625852,route,896,,way,1352003986,absent_entity
relation,11625852,route,897,,way,1352003960,absent_entity
relation,11625852,route,898,,way,1352003957,absent_entity
relation,11625852,route,899,,way,1352003956,absent_entity
relation,11625852,route,900,,way,1352003952,absent_entity
relation,11625852,route,901,,way,1352003951,absent_entity
relation,11625852,route,902,,way,1423358353,absent_entity
relation,11625852,route,903,,way,1423358352,absent_entity
relation,11625852,route,904,,way,1423358347,absent_entity
relation,11625852,route,905,,way,1423358346,absent_entity
relation,11625852,route,906,,way,1423358338,absent_entity
relation,11625852,route,907,,way,1423358342,absent_entity
relation,11625852,route,908,,way,1423358343,absent_entity
relation,11625852,route,909,,way,847457235,absent_entity
relation,11625852,route,910,,way,1426027457,absent_entity
relation,11625852,route,911,,way,1426027453,absent_entity
relation,11625852,route,912,,way,1426027452,absent_entity
relation,11625852,route,913,,way,1426027448,absent_entity
relation,11625852,route,914,,way,1426027444,absent_entity
relation,11625852,route,915,,way,1426027443,absent_entity
relation,11625852,route,916,,way,1426027447,absent_entity
relation,11625852,route,917,,way,1426027456,absent_entity
relation,11625852,route,918,,way,1338322038,absent_entity
relation,11625852,route,919,,way,1338322037,absent_entity
relation,11625852,route,920,,way,1426027467,absent_entity
relation,11625852,route,921,,way,1426027466,absent_entity
relation,11625852,route,922,,way,1381337769,absent_entity
relation,11625852,route,923,,way,1381337768,absent_entity
relation,11625852,route,924,,way,1381337767,absent_entity
relation,11625852,route,925,,way,1381337766,absent_entity
relation,11625852,route,926,,way,847457237,absent_entity
relation,11625852,route,927,,way,1381338955,absent_entity
relation,11625852,route,928,,way,1381338956,absent_entity
relation,11625852,route,929,,way,847457238,absent_entity
relation,11625852,route,930,,way,1338322046,absent_entity
relation,11625852,route,931,,way,1338322045,absent_entity
relation,11625852,route,932,,way,847457239,absent_entity
relation,11625852,route,933,,way,847457240,absent_entity
relation,11625852,route,934,,way,1540249400,absent_entity
relation,11625852,route,935,,way,1540249399,absent_entity
relation,11625852,route,936,,way,1426027471,absent_entity
relation,11625852,route,937,,way,1426027470,absent_entity
relation,11625852,route,938,,way,1426027475,absent_entity
relation,11625852,route,939,,way,1426027474,absent_entity
relation,11625852,route,940,,way,847457241,absent_entity
relation,11625852,route,941,,way,1330250233,absent_entity
relation,11625852,route,942,,way,1338322049,absent_entity
relation,11625852,route,943,,way,1338322048,absent_entity
relation,11625852,route,944,,way,1330250234,absent_entity
relation,11625852,route,945,,way,1330250235,absent_entity
relation,11625852,route,946,,way,1330250218,absent_entity
relation,11625852,route,947,,way,1330250262,absent_entity
relation,11625852,route,948,,way,1330250261,absent_entity
relation,11625852,route,949,,way,1330250249,absent_entity
relation,11625852,route,950,,way,1330250248,absent_entity
relation,11625852,route,951,,way,1330250241,absent_entity
relation,11625852,route,952,,way,1330250240,absent_entity
relation,11625852,route,953,,way,1330250237,absent_entity
relation,11625852,route,954,,way,1330250236,absent_entity
relation,11625852,route,955,,way,1330250229,absent_entity
relation,11625852,route,956,,way,1330250228,absent_entity
relation,11625852,route,957,,way,1330250225,absent_entity
relation,11625852,route,958,,way,1330250224,absent_entity
relation,11625852,route,959,,way,1330250219,absent_entity
relation,11625852,route,960,,way,1330250222,absent_entity
relation,11625852,route,961,,way,1330250223,absent_entity
relation,11625852,route,962,,way,847457242,absent_entity
relation,11625852,route,963,,way,847457244,absent_entity
relation,11625852,route,964,,way,1285840186,absent_entity
relation,11625852,route,965,,way,1285840187,absent_entity
relation,11625852,route,966,,way,1285840190,absent_entity
relation,11625852,route,967,,way,1285840193,absent_entity
relation,11625852,route,968,,way,1285840195,absent_entity
relation,11625852,route,969,,way,1285840196,absent_entity
relation,11625852,route,970,,way,1285840200,absent_entity
relation,11625852,route,971,,way,1285840201,absent_entity
relation,11625852,route,972,,way,1285840204,absent_entity
relation,11625852,route,973,,way,1285840221,absent_entity
relation,11625852,route,974,,way,1285840220,absent_entity
relation,11625852,route,975,,way,1285840217,absent_entity
relation,11625852,route,976,,way,1285840216,absent_entity
relation,11625852,route,977,,way,1285840215,absent_entity
relation,11625852,route,978,,way,1285840228,absent_entity
relation,11625852,route,979,,way,1285840229,absent_entity
relation,11625852,route,980,,way,1285840214,absent_entity
relation,11625852,route,981,,way,1285840205,absent_entity
relation,11625852,route,982,,way,1285840206,absent_entity
relation,11625852,route,983,,way,1285840209,absent_entity
relation,11625852,route,984,,way,1285840224,absent_entity
relation,11625852,route,985,,way,1285840225,absent_entity
relation,11625852,route,986,,way,1285840233,absent_entity
relation,11625852,route,987,,way,1285840234,absent_entity
relation,11625852,route,988,,way,1285840239,absent_entity
relation,11625852,route,989,,way,1285840240,absent_entity
relation,11625852,route,990,,way,1196007829,absent_entity
relation,11625852,route,991,,way,1285840242,absent_entity
relation,11625852,route,992,,way,1540242506,absent_entity
relation,11625852,route,993,,way,1540242507,absent_entity
relation,11625852,route,994,,way,1285840241,absent_entity
relation,11625852,route,995,,way,1240721729,absent_entity
relation,11625852,route,996,,way,1196013987,absent_entity
relation,11625852,route,997,,way,1196004941,absent_entity
relation,11625852,route,998,,way,1196007826,absent_entity
relation,11625852,route,999,,way,1196007825,absent_entity
relation,11625852,route,1000,,way,1196007833,absent_entity
relation,11625852,route,1001,,way,1196007832,absent_entity
relation,11625852,route,1002,,way,1196007837,absent_entity
relation,11625852,route,1003,,way,1196007836,absent_entity
relation,11625852,route,1004,,way,1196007841,absent_entity
relation,11625852,route,1005,,way,1196007840,absent_entity
relation,11625852,route,1006,,way,1196007843,absent_entity
relation,11625852,route,1007,,way,1196007842,absent_entity
relation,11625852,route,1008,,way,1196007849,absent_entity
relation,11625852,route,1009,,way,1196007848,absent_entity
relation,11625852,route,1010,,way,1196007853,absent_entity
relation,11625852,route,1011,,way,1196007852,absent_entity
relation,11625852,route,1012,,way,1196007857,absent_entity
