line,date,weekday,paper_qr,mobile_application,whatsapp,ncmc_and_other_trip,total_ridership,channel_sum_equals_total,source,source_id,source_sha256,printed_line
Monorail,2024-12-30,True,13841,,,2994,16835,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2024-12-31,True,13525,,,2740,16265,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-01,True,13101,,,2000,15101,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-02,True,14118,,,3632,17750,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-03,True,14508,,,3576,18084,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-04,False,13118,,,1643,14761,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-05,False,10728,,,482,11210,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-06,True,14983,,,3878,18861,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-07,True,13888,,,3825,17713,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-08,True,14589,,,3995,18584,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-09,True,14013,,,3755,17768,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-10,True,13234,,,3460,16694,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-11,False,12839,,,1480,14319,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-12,False,9278,,,459,9737,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-13,True,15851,,,3823,19674,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-14,True,13845,,,3445,17290,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-15,True,14525,,,3820,18345,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-16,True,13214,,,3062,16276,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-17,True,15118,,,3532,18650,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-18,False,13686,,,1815,15501,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-19,False,11686,,,490,12176,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-20,True,15134,,,3928,19062,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-21,True,14407,,,3885,18292,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-22,True,14841,,,3957,18798,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-23,True,14813,,,3925,18738,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-24,True,15147,,,3790,18937,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-25,False,13651,,,1564,15215,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-26,False,12329,,,525,12854,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-27,True,14643,,,3886,18529,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-28,True,14810,,,4021,18831,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-29,True,15088,,,4081,19169,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-30,True,14232,,,3916,18148,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-01-31,True,14896,,,3592,18488,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-01,False,13650,,,1702,15352,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-02,False,11592,,,513,12105,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-03,True,14778,,,3809,18587,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-04,True,14782,,,3945,18727,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-05,True,14088,,,3992,18080,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-06,True,14450,,,3836,18286,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-07,True,14907,,,3665,18572,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-08,False,13347,,,1478,14825,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-09,False,11592,,,572,12164,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-10,True,15127,,,3971,19098,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-11,True,15795,,,4029,19824,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-12,True,14784,,,3951,18735,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-13,True,14713,,,3938,18651,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-14,True,14106,,,3540,17646,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-15,False,13550,,,1680,15230,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-16,False,11055,,,496,11551,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-17,True,14533,,,3902,18435,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-18,True,14867,,,3994,18861,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-19,True,12326,,,3282,15608,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-20,True,14902,,,4011,18913,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-21,True,13946,,,3764,17710,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-22,False,12524,,,1587,14111,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-23,False,9685,,,512,10197,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-24,True,14432,,,4035,18467,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-25,True,15159,,,3983,19142,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-26,True,10961,,,1958,12919,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-27,True,14507,,,3920,18427,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-02-28,True,14426,,,3746,18172,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-01,False,14395,,,1839,16234,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-02,False,8389,,,512,8901,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-03,True,14672,,,4060,18732,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-04,True,13680,,,4151,17831,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-05,True,14670,,,4175,18845,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-06,True,13296,,,4025,17321,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-07,True,14457,,,3868,18325,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-08,False,11708,,,1615,13323,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-09,False,9028,,,513,9541,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-10,True,14503,,,3953,18456,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-11,True,12910,,,3968,16878,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-12,True,14783,,,3874,18657,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-13,True,13183,,,3605,16788,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-14,True,4547,,,283,4830,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-15,False,12424,,,1595,14019,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-16,False,8761,,,508,9269,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-17,True,15213,,,3899,19112,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-18,True,14861,,,4169,19030,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-19,True,13753,,,4090,17843,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-20,True,13711,,,4003,17714,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-21,True,13832,,,3724,17556,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-22,False,0,,,1615,1615,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-23,False,9278,,,539,9817,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-24,True,13837,,,4043,17880,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-25,True,14127,,,4211,18338,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-26,True,14043,,,4131,18174,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-27,True,13856,,,4080,17936,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-28,True,13556,,,3743,17299,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-29,False,12155,,,2165,14320,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-30,False,9360,,,782,10142,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-03-31,True,16817,,,1848,18665,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-01,True,17883,,,3942,21825,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-02,True,15389,,,4136,19525,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-03,True,14406,,,4138,18544,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-04,True,13864,,,3760,17624,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-05,False,12793,,,1750,14543,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-06,False,11144,,,488,11632,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-07,True,13882,,,3729,17611,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-08,True,14168,,,4158,18326,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-09,True,14377,,,4063,18440,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-10,True,12827,,,2602,15429,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-11,True,14517,,,3670,18187,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-12,False,13077,,,1454,14531,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-13,False,11467,,,548,12015,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-14,True,12134,,,2148,14282,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-15,True,14824,,,3858,18682,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-16,True,13336,,,3600,16936,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-17,True,14054,,,3735,17789,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-18,True,11931,,,1846,13777,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-19,False,12935,,,1759,14694,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-20,False,10874,,,531,11405,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-21,True,13934,,,3726,17660,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-22,True,13908,,,3893,17801,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-23,True,14010,,,4042,18052,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-24,True,13738,,,3838,17576,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-25,True,14135,,,3603,17738,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-26,False,12919,,,1594,14513,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-27,False,9979,,,535,10514,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-28,True,13393,,,3858,17251,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-29,True,12454,,,3570,16024,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-04-30,True,13311,,,3499,16810,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-05-01,True,10730,,,1452,12182,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-05-02,True,12807,,,3245,16052,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-05-03,False,12150,,,1604,13754,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-05-04,False,10276,,,539,10815,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-05-05,True,13294,,,3600,16894,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-05-06,True,12850,,,3659,16509,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-05-07,True,12435,,,3613,16048,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-05-08,True,12605,,,3632,16237,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-05-09,True,13037,,,3491,16528,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-05-10,False,11825,,,1413,13238,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-05-11,False,10169,,,534,10703,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-05-12,True,11708,,,2483,14191,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-05-13,True,14361,,,3735,18096,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-05-14,True,13746,,,3776,17522,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-05-15,True,13636,,,3771,17407,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-05-16,True,13857,,,3531,17388,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
Monorail,2025-05-17,False,12704,,,1681,14385,True,observed,ogd_monorail_ridership_daily_2024_2025,fbc5f2fad3c16d0704f3855add714acf57becf8aa2580102eee9f1fb3aa52a51,Monorail
