geography_id,state_code,district_code,subdistrict_code,town_village_code,ward_code,level,name,rural_urban,observation_year,households_count,persons_count,male_persons_count,female_persons_count,persons_age_0_6_count,male_age_0_6_count,female_age_0_6_count,literate_persons_count,workers_count,main_workers_count,main_other_workers_count,marginal_workers_count,marginal_other_workers_count,non_workers_count,male_workers_count,female_workers_count,male_main_workers_count,female_main_workers_count,male_marginal_workers_count,female_marginal_workers_count,marginal_workers_3_to_6_months_count,male_marginal_workers_3_to_6_months_count,female_marginal_workers_3_to_6_months_count,marginal_workers_under_3_months_count,male_marginal_workers_under_3_months_count,female_marginal_workers_under_3_months_count,male_non_workers_count,female_non_workers_count,main_cultivators_count,male_main_cultivators_count,female_main_cultivators_count,main_agricultural_labourers_count,male_main_agricultural_labourers_count,female_main_agricultural_labourers_count,main_household_industry_workers_count,male_main_household_industry_workers_count,female_main_household_industry_workers_count,male_main_other_workers_count,female_main_other_workers_count,marginal_cultivators_count,male_marginal_cultivators_count,female_marginal_cultivators_count,marginal_agricultural_labourers_count,male_marginal_agricultural_labourers_count,female_marginal_agricultural_labourers_count,marginal_household_industry_workers_count,male_marginal_household_industry_workers_count,female_marginal_household_industry_workers_count,male_marginal_other_workers_count,female_marginal_other_workers_count,marginal_3_to_6_months_cultivators_count,male_marginal_3_to_6_months_cultivators_count,female_marginal_3_to_6_months_cultivators_count,marginal_3_to_6_months_agricultural_labourers_count,male_marginal_3_to_6_months_agricultural_labourers_count,female_marginal_3_to_6_months_agricultural_labourers_count,marginal_3_to_6_months_household_industry_workers_count,male_marginal_3_to_6_months_household_industry_workers_count,female_marginal_3_to_6_months_household_industry_workers_count,marginal_3_to_6_months_other_workers_count,male_marginal_3_to_6_months_other_workers_count,female_marginal_3_to_6_months_other_workers_count,marginal_under_3_months_cultivators_count,male_marginal_under_3_months_cultivators_count,female_marginal_under_3_months_cultivators_count,marginal_under_3_months_agricultural_labourers_count,male_marginal_under_3_months_agricultural_labourers_count,female_marginal_under_3_months_agricultural_labourers_count,marginal_under_3_months_household_industry_workers_count,male_marginal_under_3_months_household_industry_workers_count,female_marginal_under_3_months_household_industry_workers_count,marginal_under_3_months_other_workers_count,male_marginal_under_3_months_other_workers_count,female_marginal_under_3_months_other_workers_count,male_literate_persons_count,female_literate_persons_count,illiterate_persons_count,male_illiterate_persons_count,female_illiterate_persons_count,source,source_id,source_sha256,spatial_status
27:520:04177:553994:0000:000000,27,520,04177,553994,0000,VILLAGE,Mandava Tarf Zirad,Rural,2011,82,446,235,211,54,33,21,338,285,39,35,246,203,161,143,142,26,13,117,129,217,112,105,29,5,24,92,69,2,1,1,0,0,0,2,2,0,23,12,6,6,0,7,4,3,30,24,6,83,120,6,6,0,3,2,1,29,23,6,179,81,98,0,0,0,4,2,2,1,1,0,24,2,22,187,151,108,48,60,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:553995:0000:000000,27,520,04177,553995,0000,VILLAGE,Koproli,Rural,2011,86,333,168,165,27,16,11,266,154,120,73,34,9,179,112,42,93,27,19,15,30,16,14,4,3,1,56,123,33,22,11,14,12,2,0,0,0,59,14,18,10,8,7,3,4,0,0,0,6,3,14,7,7,7,3,4,0,0,0,9,6,3,4,3,1,0,0,0,0,0,0,0,0,0,142,124,67,26,41,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:553996:0000:000000,27,520,04177,553996,0000,VILLAGE,Bodani,Rural,2011,399,2313,1194,1119,309,154,155,1570,839,669,653,170,161,1474,704,135,632,37,72,98,112,58,54,58,14,44,490,984,11,7,4,0,0,0,5,3,2,622,31,0,0,0,3,2,1,6,1,5,69,92,0,0,0,3,2,1,1,0,1,108,56,52,0,0,0,0,0,0,5,1,4,53,13,40,908,662,743,286,457,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:553997:0000:000000,27,520,04177,553997,0000,VILLAGE,Yelwane,Rural,2011,91,400,201,199,32,18,14,327,223,185,33,38,1,177,127,96,122,63,5,33,38,5,33,0,0,0,74,103,62,40,22,90,53,37,0,0,0,29,4,14,1,13,23,4,19,0,0,0,0,1,14,1,13,23,4,19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,177,150,73,24,49,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:553998:0000:000000,27,520,04177,553998,0000,VILLAGE,Virtasaral,Rural,2011,46,192,95,97,14,8,6,162,88,86,29,2,2,104,60,28,60,26,0,2,2,0,2,0,0,0,35,69,37,22,15,20,9,11,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,81,81,30,14,16,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:553999:0000:000000,27,520,04177,553999,0000,VILLAGE,Saral,Rural,2011,415,1551,776,775,115,54,61,1193,653,536,233,117,12,898,436,217,408,128,28,89,102,20,82,15,8,7,340,558,106,93,13,194,123,71,3,3,0,189,44,69,12,57,32,7,25,4,2,2,7,5,67,11,56,24,4,20,4,2,2,7,3,4,2,1,1,8,3,5,0,0,0,5,4,1,644,549,358,132,226,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554000:0000:000000,27,520,04177,554000,0000,VILLAGE,Milkatkhar,Rural,2011,249,991,513,478,77,44,33,800,529,177,83,352,93,462,317,212,159,18,158,194,348,157,191,4,1,3,196,266,12,11,1,78,74,4,4,3,1,71,12,12,3,9,247,80,167,0,0,0,75,18,12,3,9,243,79,164,0,0,0,93,75,18,0,0,0,4,1,3,0,0,0,0,0,0,454,346,191,59,132,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554001:0000:000000,27,520,04177,554001,0000,VILLAGE,Ranjankhar Davali,Rural,2011,333,1339,663,676,139,71,68,1006,723,387,150,336,38,616,413,310,286,101,127,209,295,109,186,41,18,23,250,366,23,16,7,212,142,70,2,1,1,127,23,75,34,41,219,62,157,4,0,4,31,7,73,33,40,189,49,140,1,0,1,32,27,5,2,1,1,30,13,17,3,0,3,6,4,2,554,452,333,109,224,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554002:0000:000000,27,520,04177,554002,0000,VILLAGE,Rewas,Rural,2011,217,1040,528,512,126,61,65,691,424,266,254,158,155,616,270,154,233,33,37,121,122,29,93,36,8,28,258,358,8,4,4,1,1,0,3,2,1,226,28,1,0,1,1,0,1,1,0,1,37,118,1,0,1,0,0,0,1,0,1,120,29,91,0,0,0,1,0,1,0,0,0,35,8,27,401,290,349,127,222,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554003:0000:000000,27,520,04177,554003,0000,VILLAGE,Kawade,Rural,2011,215,923,444,479,68,30,38,714,473,289,74,184,25,450,251,222,159,130,92,92,92,43,49,92,49,43,193,257,156,78,78,57,25,32,2,2,0,54,20,26,10,16,122,54,68,11,9,2,19,6,20,8,12,54,22,32,7,6,1,11,7,4,6,2,4,68,32,36,4,3,1,14,12,2,374,340,209,70,139,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554004:0000:000000,27,520,04177,554004,0000,VILLAGE,Pupadevi Pada,Rural,2011,227,1029,504,525,81,49,32,843,489,446,135,43,7,540,300,189,278,168,22,21,38,20,18,5,2,3,204,336,93,65,28,157,46,111,61,48,13,119,16,2,2,0,34,14,20,0,0,0,6,1,2,2,0,30,13,17,0,0,0,6,5,1,0,0,0,4,1,3,0,0,0,1,1,0,432,411,186,72,114,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554005:0000:000000,27,520,04177,554005,0000,VILLAGE,Belpada,Rural,2011,126,520,268,252,35,18,17,404,278,23,23,255,39,242,147,131,17,6,130,125,145,97,48,110,33,77,121,121,0,0,0,0,0,0,0,0,0,17,6,18,8,10,198,88,110,0,0,0,34,5,3,2,1,106,63,43,0,0,0,36,32,4,15,6,9,92,25,67,0,0,0,3,2,1,234,170,116,34,82,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554006:0000:000000,27,520,04177,554006,0000,VILLAGE,Mhatroli,Rural,2011,201,758,382,376,71,35,36,551,431,308,38,123,31,327,235,196,167,141,68,55,120,65,55,3,3,0,147,180,47,20,27,221,111,110,2,2,0,34,4,7,4,3,84,40,44,1,1,0,23,8,7,4,3,84,40,44,1,1,0,28,20,8,0,0,0,0,0,0,0,0,0,3,3,0,300,251,207,82,125,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554007:0000:000000,27,520,04177,554007,0000,VILLAGE,Dhokawade,Rural,2011,709,3019,1570,1449,249,132,117,2441,1516,1113,535,403,138,1503,1007,509,779,334,228,175,336,204,132,67,24,43,563,940,277,190,87,217,143,74,84,51,33,395,140,87,43,44,143,73,70,35,23,12,89,49,68,39,29,122,64,58,25,17,8,121,84,37,19,4,15,21,9,12,10,6,4,17,5,12,1343,1098,578,227,351,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554008:0000:000000,27,520,04177,554008,0000,VILLAGE,Sasawane,Rural,2011,399,1554,809,745,118,66,52,1263,842,656,390,186,152,712,518,324,414,242,104,82,182,103,79,4,1,3,291,421,151,96,55,52,30,22,63,15,48,273,117,17,11,6,6,3,3,11,5,6,85,67,17,11,6,6,3,3,11,5,6,148,84,64,0,0,0,0,0,0,0,0,0,4,1,3,707,556,291,102,189,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554009:0000:000000,27,520,04177,554009,0000,VILLAGE,Awas,Rural,2011,945,3915,1947,1968,356,184,172,3260,1617,1567,778,50,20,2298,1192,425,1163,404,29,21,42,26,16,8,3,5,755,1543,334,265,69,385,267,118,70,52,18,579,199,10,4,6,18,8,10,2,2,0,15,5,9,4,5,14,7,7,2,2,0,17,13,4,1,0,1,4,1,3,0,0,0,3,2,1,1697,1563,655,250,405,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554010:0000:000000,27,520,04177,554010,0000,VILLAGE,Surekhar,Rural,2011,38,157,78,79,5,3,2,124,81,59,32,22,17,76,42,39,33,26,9,13,22,9,13,0,0,0,36,40,12,9,3,10,7,3,5,2,3,15,17,1,0,1,4,3,1,0,0,0,6,11,1,0,1,4,3,1,0,0,0,17,6,11,0,0,0,0,0,0,0,0,0,0,0,0,67,57,33,11,22,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554011:0000:000000,27,520,04177,554011,0000,VILLAGE,Zirad,Rural,2011,494,2059,1040,1019,167,88,79,1628,1010,730,366,280,26,1049,649,361,494,236,155,125,251,147,104,29,8,21,391,658,157,101,56,184,128,56,23,22,1,243,123,85,37,48,167,99,68,2,1,1,18,8,79,36,43,146,93,53,0,0,0,26,18,8,6,1,5,21,6,15,2,1,1,0,0,0,842,786,431,198,233,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554012:0000:000000,27,520,04177,554012,0000,VILLAGE,Deotalai,Rural,2011,6,25,16,9,7,5,2,14,9,8,5,1,1,16,8,1,7,1,1,0,1,1,0,0,0,0,8,8,3,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,11,7,4,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554013:0000:000000,27,520,04177,554013,0000,VILLAGE,Kankeshwar,Rural,2011,7,19,11,8,1,0,1,17,12,12,9,0,0,7,7,5,7,5,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,1,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,2,1,1,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554014:0000:000000,27,520,04177,554014,0000,VILLAGE,Jambhulpada,Rural,2011,122,489,242,247,44,17,27,371,297,286,107,11,3,192,153,144,147,139,6,5,10,5,5,1,1,0,89,103,124,54,70,49,16,33,6,4,2,73,34,3,2,1,4,1,3,1,0,1,3,0,2,1,1,4,1,3,1,0,1,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,209,162,118,33,85,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554015:0000:000000,27,520,04177,554015,0000,VILLAGE,Belvali,Rural,2011,39,135,66,69,9,4,5,115,79,77,24,2,0,56,49,30,48,29,1,1,0,0,0,2,1,1,17,39,46,25,21,5,1,4,2,2,0,20,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,61,54,20,5,15,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554016:0000:000000,27,520,04177,554016,0000,VILLAGE,Bahirole,Rural,2011,278,1224,625,599,103,52,51,986,437,418,296,19,4,787,365,72,359,59,6,13,11,5,6,8,1,7,260,527,102,85,17,15,7,8,5,4,1,263,33,8,3,5,7,1,6,0,0,0,2,2,4,3,1,4,0,4,0,0,0,3,2,1,4,0,4,3,1,2,0,0,0,1,0,1,538,448,238,87,151,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554017:0000:000000,27,520,04177,554017,0000,VILLAGE,Mapgaon,Rural,2011,252,992,474,518,91,38,53,733,338,308,215,30,18,654,286,52,265,43,21,9,27,19,8,3,2,1,188,466,78,64,14,7,7,0,8,1,7,193,22,6,5,1,1,0,1,5,2,3,14,4,6,5,1,1,0,1,4,2,2,16,12,4,0,0,0,0,0,0,1,0,1,2,2,0,374,359,259,100,159,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554018:0000:000000,27,520,04177,554018,0000,VILLAGE,Mushet,Rural,2011,137,635,311,324,61,29,32,532,350,311,30,39,15,285,172,178,162,149,10,29,29,8,21,10,2,8,139,146,28,21,7,137,87,50,116,32,84,22,8,1,0,1,9,2,7,14,4,10,4,11,1,0,1,7,2,5,7,2,5,14,4,10,0,0,0,2,0,2,7,2,5,1,0,1,272,260,103,39,64,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554019:0000:000000,27,520,04177,554019,0000,VILLAGE,Satirje,Rural,2011,301,1322,648,674,126,65,61,1056,538,490,285,48,8,784,402,136,392,98,10,38,44,8,36,4,2,2,246,538,172,150,22,26,19,7,7,3,4,220,65,33,7,26,7,0,7,0,0,0,3,5,30,5,25,7,0,7,0,0,0,7,3,4,3,2,1,0,0,0,0,0,0,1,0,1,537,519,266,111,155,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554020:0000:000000,27,520,04177,554020,0000,VILLAGE,Agarsure,Rural,2011,481,2136,1039,1097,187,81,106,1737,825,710,289,115,21,1311,608,217,545,165,63,52,108,60,48,7,3,4,431,880,314,236,78,101,62,39,6,6,0,241,48,46,27,19,47,16,31,1,1,0,19,2,43,24,19,43,16,27,1,1,0,21,19,2,3,3,0,4,0,4,0,0,0,0,0,0,918,819,399,121,278,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554021:0000:000000,27,520,04177,554021,0000,VILLAGE,Bamansure,Rural,2011,355,1425,715,710,131,70,61,1098,603,554,392,49,38,822,443,160,416,138,27,22,44,26,18,5,1,4,272,550,46,40,6,99,53,46,17,16,1,307,85,7,4,3,2,0,2,2,1,1,22,16,7,4,3,2,0,2,2,1,1,33,21,12,0,0,0,0,0,0,0,0,0,5,1,4,583,515,327,132,195,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554022:0000:000000,27,520,04177,554022,0000,VILLAGE,Kihim,Rural,2011,636,2582,1285,1297,257,137,120,2009,994,879,411,115,19,1588,727,267,663,216,64,51,106,60,46,9,4,5,558,1030,116,101,15,333,193,140,19,17,2,352,59,29,15,14,65,36,29,2,1,1,12,7,29,15,14,65,36,29,1,1,0,11,8,3,0,0,0,0,0,0,1,0,1,8,4,4,1043,966,573,242,331,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554023:0000:000000,27,520,04177,554023,0000,VILLAGE,Nevedar Navagaon,Rural,2011,895,3737,1874,1863,375,176,199,2965,1663,1385,1301,278,247,2074,1124,539,976,409,148,130,267,142,125,11,6,5,750,1324,47,21,26,32,13,19,5,5,0,937,364,20,11,9,7,2,5,4,1,3,134,113,19,11,8,7,2,5,2,0,2,239,129,110,1,0,1,0,0,0,2,1,1,8,5,3,1626,1339,772,248,524,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554024:0000:000000,27,520,04177,554024,0000,VILLAGE,Boris,Rural,2011,169,670,337,333,54,22,32,560,277,219,149,58,48,393,209,68,169,50,40,18,41,32,9,17,8,9,128,265,44,27,17,16,7,9,10,8,2,127,22,5,2,3,5,2,3,0,0,0,36,12,4,1,3,5,2,3,0,0,0,32,29,3,1,1,0,0,0,0,0,0,0,16,7,9,302,258,110,35,75,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554025:0000:000000,27,520,04177,554025,0000,VILLAGE,Gunjis,Rural,2011,127,460,250,210,30,13,17,368,175,97,45,78,40,285,132,43,78,19,54,24,27,16,11,51,38,13,118,167,41,31,10,3,3,0,8,8,0,36,9,17,9,8,10,7,3,11,9,2,29,11,9,3,6,3,2,1,2,1,1,13,10,3,8,6,2,7,5,2,9,8,1,27,19,8,210,158,92,40,52,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554026:0000:000000,27,520,04177,554026,0000,VILLAGE,Munawali,Rural,2011,34,138,73,65,13,7,6,103,42,21,7,21,10,96,38,4,19,2,19,2,19,17,2,2,2,0,35,61,9,8,1,3,3,0,2,2,0,6,1,1,1,0,6,6,0,4,4,0,8,2,1,1,0,5,5,0,4,4,0,9,7,2,0,0,0,1,1,0,0,0,0,1,1,0,59,44,35,14,21,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554027:0000:000000,27,520,04177,554027,0000,VILLAGE,Sogaon,Rural,2011,405,1863,925,938,203,100,103,1411,623,418,266,205,176,1240,496,127,350,68,146,59,186,132,54,19,14,5,429,811,74,65,9,63,42,21,15,13,2,230,36,10,7,3,16,9,7,3,2,1,128,48,10,7,3,15,9,6,3,2,1,158,114,44,0,0,0,1,0,1,0,0,0,18,14,4,738,673,452,187,265,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554028:0000:000000,27,520,04177,554028,0000,VILLAGE,Tudal,Rural,2011,523,2267,1218,1049,319,182,137,1512,851,712,542,139,132,1416,672,179,554,158,118,21,64,58,6,75,60,15,546,870,39,28,11,129,71,58,2,1,1,454,88,3,2,1,4,3,1,0,0,0,113,19,3,2,1,1,1,0,0,0,0,60,55,5,0,0,0,3,2,1,0,0,0,72,58,14,875,637,755,343,412,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554029:0000:000000,27,520,04177,554029,0000,VILLAGE,Vaishet,Rural,2011,554,2337,1253,1084,286,149,137,1562,1081,596,495,485,417,1256,739,342,381,215,358,127,435,329,106,50,29,21,514,742,38,20,18,8,3,5,55,48,7,310,185,21,11,10,23,6,17,24,11,13,330,87,19,11,8,21,6,15,19,10,9,376,302,74,2,0,2,2,0,2,5,1,4,41,28,13,929,633,775,324,451,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554030:0000:000000,27,520,04177,554030,0000,VILLAGE,Bhal,Rural,2011,277,1142,608,534,115,60,55,833,512,481,293,31,15,630,339,173,325,156,14,17,26,12,14,5,2,3,269,361,95,67,28,82,50,32,11,5,6,203,90,1,1,0,9,1,8,6,0,6,12,3,1,1,0,9,1,8,5,0,5,11,10,1,0,0,0,0,0,0,1,0,1,4,2,2,484,349,309,124,185,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554031:0000:000000,27,520,04177,554031,0000,VILLAGE,Thal,Rural,2011,1495,6452,3312,3140,582,291,291,5086,3167,2208,1846,959,711,3285,1890,1277,1444,764,446,513,751,366,385,208,80,128,1422,1863,101,81,20,208,71,137,53,43,10,1249,597,54,34,20,161,58,103,33,15,18,339,372,33,17,16,132,45,87,31,14,17,555,290,265,21,17,4,29,13,16,2,1,1,156,49,107,2816,2270,1366,496,870,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554032:0000:000000,27,520,04177,554032,0000,VILLAGE,Vaijali,Rural,2011,860,3644,1818,1826,338,178,160,2917,1872,1335,664,537,279,1772,1098,774,761,574,337,200,477,297,180,60,40,20,720,1052,225,124,101,397,228,169,49,18,31,391,273,40,22,18,204,105,99,14,4,10,206,73,30,16,14,174,84,90,12,4,8,261,193,68,10,6,4,30,21,9,2,0,2,18,13,5,1575,1342,727,243,484,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554033:0000:000000,27,520,04177,554033,0000,VILLAGE,Hashiware,Rural,2011,146,561,262,299,50,26,24,436,239,33,19,206,11,322,126,113,24,9,102,104,188,98,90,18,4,14,136,186,0,0,0,7,4,3,7,6,1,14,5,8,4,4,186,89,97,1,1,0,8,3,8,4,4,168,85,83,1,1,0,11,8,3,0,0,0,18,4,14,0,0,0,0,0,0,228,208,125,34,91,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554034:0000:000000,27,520,04177,554034,0000,VILLAGE,Sonakothakhar,Rural,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554035:0000:000000,27,520,04177,554035,0000,VILLAGE,Ramkotha,Rural,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554036:0000:000000,27,520,04177,554036,0000,VILLAGE,Mankule,Rural,2011,345,1282,611,671,97,48,49,1019,689,300,66,389,13,593,351,338,162,138,189,200,213,110,103,176,79,97,260,333,183,76,107,49,29,20,2,1,1,56,10,75,36,39,299,141,158,2,1,1,11,2,68,33,35,132,66,66,0,0,0,13,11,2,7,3,4,167,75,92,2,1,1,0,0,0,550,469,263,61,202,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554037:0000:000000,27,520,04177,554037,0000,VILLAGE,Bahirichapada,Rural,2011,316,1364,702,662,145,79,66,987,608,396,111,212,23,756,366,242,268,128,98,114,78,18,60,134,80,54,336,420,35,28,7,238,142,96,12,7,5,91,20,5,3,2,181,73,108,3,3,0,19,4,2,1,1,69,11,58,0,0,0,7,6,1,3,2,1,112,62,50,3,3,0,16,13,3,571,416,377,131,246,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
27:520:04177:554038:0000:000000,27,520,04177,554038,0000,VILLAGE,Narangi,Rural,2011,80,286,126,160,23,13,10,217,150,125,63,25,10,136,76,74,65,60,11,14,15,7,8,10,4,6,50,86,23,11,12,32,9,23,7,3,4,42,21,4,1,3,7,3,4,4,2,2,5,5,3,1,2,4,1,3,1,1,0,7,4,3,1,0,1,3,2,1,3,1,2,3,1,2,106,111,69,20,49,observed,census_raigarh_pca,7061f588a5eda42aee5bb7395c29809770126e044892e9296e421147fc649d47,Historical source district; MMR inclusion and geometry unresolved
